# problem=TPV102
# author=Dalguer and Day
# date=2008/04/07
# code=dfm
# code_version=N/A
# element_size=50  m
# time_step=0.002
# num_time_steps=6000
# location=-6.0 km off fault (near side),-12.0km along strike and 0.0km depth
# Time series in 7 column of e14.6:
# Column #1 = Time (s)
# Column #2 = horizontal displacement (m)
# Column #3 = horizontal velocity (m/s)
# Column #4 = vertical displacement (m),
# Column #5 = vertical velocity (m/s)
# Column #6 = normal displacement (m),
# Column #7 = normal velocity (m/s)
#t  h-disp  h-vel  v-disp  v-vel  n-disp  n-vel
2.000000e-003   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
4.000000e-003   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
6.000000e-003   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
8.000000e-003   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
1.000000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
1.200000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
1.400000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
1.600000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
1.800000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
2.000000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
2.200000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
2.400000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
2.600000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
2.800000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
3.000000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
3.200000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
3.400000e-002   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000   0.000000e+000
